시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경기도,이천시,청백리로,,경기도 이천시 백사면 도지리 13-1,266,1,N,Y,37.30773261,127.4832024,2,4,6.4,Y,Y,Y,15,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 송정동 209-2,267,1,N,N,37.30237781,127.4380193,5,8,17.2,Y,N,N,20,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 1244-1,268,1,N,N,37.30590858,127.4377436,6,8,22.8,Y,N,N,25,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 817,269,1,N,N,37.30923927,127.4374373,7,8,23,Y,N,N,25,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 558-6,270,1,N,N,37.31196832,127.4374315,6,6,20.4,Y,N,N,25,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 550-11,271,1,N,N,37.31310727,127.4375955,6,6,20.4,Y,N,N,25,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 479-1,272,1,N,N,37.31409689,127.4379656,5,8,17.2,Y,N,N,20,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 288-8,273,1,N,N,37.31858217,127.4386469,3,6,11.2,Y,N,Y,15,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 307-1,274,1,N,N,37.31984441,127.4390305,3,4,10.2,Y,N,Y,15,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 306-1,275,1,N,N,37.3198267,127.4387962,3,4,10.2,Y,N,Y,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 265-5,276,1,N,N,37.31985006,127.434769,3,6,13.8,Y,N,Y,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 도암리 1274,277,1,N,N,37.31976288,127.434328,4,6,10.8,Y,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,원적로,,경기도 이천시 신둔면 수하리 476,278,1,N,N,37.31774143,127.4244114,2,6,12,Y,N,N,,,N,N,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남정로,,경기도 이천시 신둔면 남정리 산14-4,279,1,N,N,37.31765747,127.4129088,4,6,14.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남정로,,경기도 이천시 신둔면 남정리 585-15,280,1,N,N,37.31626312,127.4096083,4,6,14.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남정로,,경기도 이천시 신둔면 수광리 산32-11,282,1,N,N,37.31265747,127.4019962,5,5,17.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 부발읍 산촌리 426-3,283,1,N,N,37.26906839,127.4899663,2,6,7.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 부발읍 산촌리 383-1,284,1,N,N,37.26823304,127.488907,2,6,7.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 부발읍 신하리 369,285,1,N,Y,37.26098981,127.4794255,2,6,6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 부발읍 신하리 369,286,1,N,N,37.26098981,127.4794255,3,4,9,Y,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 부발읍 신하리 산44-1,287,1,N,N,37.25975481,127.4784337,2,6,6.4,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 대월면 대흥리 1-15,288,1,N,N,37.24610219,127.4754624,2,4,7,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 대월면 대흥리 1-14,289,1,N,N,37.24576409,127.475997,2,4,7,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대산로,,경기도 이천시 대월면 대흥리 산12-2,290,1,N,N,37.24301637,127.4763443,3,4,10.2,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 유산리 207,291,1,N,N,37.2439909,127.4406293,6,8,19.4,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 유산리 855,292,1,N,N,37.24802008,127.4407967,6,8,19.4,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 유산리 355-6,293,1,N,N,37.24679548,127.439941,5,8,20,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 유산리 130-5,294,1,N,N,37.24484735,127.4387154,5,4,19,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 유산리 263-1,295,1,N,N,37.2420847,127.4407021,7,6,28.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 유산리 316-2,296,1,N,N,37.2389316,127.4391299,7,6,26.8,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 유산리 587-12,297,1,N,N,37.23661043,127.4357055,6,6,23.8,Y,N,Y,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 후안리 49-11,298,1,N,N,37.23124664,127.4339373,7,6,26,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 후안리 산1-5,299,1,N,N,37.22973473,127.4332175,6,6,24.8,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 후안리 199,300,1,N,N,37.22472202,127.4292741,5,6,18.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 후안리 197-11,301,1,N,N,37.22291585,127.4279399,6,6,23,Y,N,Y,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 후안리 144-7,302,1,N,N,37.22048887,127.4257536,5,6,18.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 후안리 525-12,303,1,N,N,37.21748698,127.4182423,5,8,20.8,Y,Y,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 후안리 528-10,304,1,N,N,37.21772063,127.4166408,7,6,25,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 단천리 824-2,305,1,N,N,37.21811539,127.414494,6,6,23.2,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 단천리 360-5,306,1,N,N,37.21813363,127.3973012,6,6,20.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 1182-8,307,1,N,N,37.21756069,127.3965436,6,8,26.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 1179-2,308,1,N,N,37.21592116,127.3941306,6,6,22.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 1184-11,309,1,N,N,37.21412078,127.3922224,6,6,23.6,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 1184-11,310,1,N,N,37.21412078,127.3922224,6,6,23.6,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 1170-5,311,1,N,N,37.2136889,127.3917279,6,6,22.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 1170-5,312,1,N,N,37.2136889,127.3917279,7,6,28.8,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 265-2,313,1,N,N,37.21077258,127.3889775,5,6,19,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 265-2,314,1,N,N,37.21077258,127.3889775,5,6,19,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 554-1,315,1,N,N,37.20875129,127.3871653,4,4,15.6,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 매곡리 554-1,316,1,N,N,37.20875129,127.3871653,4,4,14.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부발중앙로,,경기도 이천시 부발읍 무촌리 산19-4,317,1,N,N,37.27937852,127.4878482,3,6,12,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,부발중앙로,,경기도 이천시 부발읍 무촌리 131-10,318,1,N,N,37.27922635,127.4880136,3,6,12,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,공원로,,경기도 이천시 모가면 어농리 105-1,319,1,Y,N,37.17950437,127.4427382,4,4,12.4,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,공원로,,경기도 이천시 모가면 어농리 산21-4,320,1,N,N,37.1790742,127.4397672,6,4,16,Y,N,Y,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,남이천로,,경기도 이천시 호법면 송갈리 388-3,321,1,N,N,37.19553132,127.428618,3,4,9.4,Y,N,Y,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대덕산로,,경기도 이천시 호법면 후안리 144-7,322,1,N,N,37.22048887,127.4257536,2,4,7.2,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서이천로,,경기도 이천시 사음동 710,323,1,Y,N,37.30021196,127.4077116,4,6,14.6,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서이천로,,경기도 이천시 신둔면 수남리 10-3,324,1,N,N,37.29806587,127.4018013,5,6,16.8,Y,Y,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서이천로,,경기도 이천시 신둔면 수남리 202-3,325,1,N,N,37.29584137,127.3976612,5,6,21.6,Y,Y,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서이천로,,경기도 이천시 마장면 장암리 376-2,326,1,N,N,37.28280983,127.3983943,6,6,21.4,Y,Y,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서이천로,,경기도 이천시 마장면 장암리 278-8,327,1,N,N,37.27742913,127.3974638,7,6,24.2,Y,Y,N,,,N,N,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서이천로,,경기도 이천시 마장면 장암리 185-1,328,1,N,N,37.2734574,127.4000744,5,6,19,Y,N,N,,,N,N,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서이천로,,경기도 이천시 마장면 표교리 473-6,329,1,N,N,37.25508909,127.3901472,6,8,20.2,Y,N,N,,,N,N,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 마장면 표교리 540-1,330,1,N,N,37.25335043,127.3897031,7,6,32.8,Y,Y,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 마장면 표교리 542,331,1,N,N,37.25302334,127.3896159,7,6,30.8,Y,Y,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 마장면 표교리 683-6,332,1,Y,N,37.25122679,127.3887499,6,6,21,Y,Y,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 마장면 표교리 산120-7,333,1,Y,N,37.25113387,127.3890044,5,6,21.6,Y,Y,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 호법면 단천리 874,334,1,Y,N,37.24398926,127.3944473,8,6,29,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 호법면 단천리 874,335,1,Y,N,37.24398926,127.3944473,8,6,29,Y,Y,Y,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 호법면 단천리 874,336,1,Y,N,37.24398926,127.3944473,6,6,21.2,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,프리미엄아울렛로,,경기도 이천시 호법면 단천리 874,337,1,Y,N,37.24398926,127.3944473,6,6,21.8,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,이섭대천로,,경기도 이천시 호법면 단천리 647-3,338,1,N,N,37.21835916,127.4149908,2,4,13,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 149,339,1,N,N,37.28927359,127.452909,4,8,22,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 149,340,1,Y,N,37.28927359,127.452909,4,6,13.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 362-60,341,1,Y,N,37.29001965,127.4512652,4,6,14.4,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 362-60,342,1,Y,N,37.29001965,127.4512652,4,6,13.2,Y,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 증포동 342-5,343,1,Y,N,37.29112372,127.4494631,6,6,15.8,Y,N,Y,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 94-6,344,1,Y,N,37.29387524,127.4442399,5,8,15.8,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 108-3,345,1,Y,N,37.29443113,127.4430138,6,6,18.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 산16-3,346,1,N,N,37.2958012,127.4408001,6,8,20,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 344-8,347,1,N,N,37.29671157,127.4397908,5,8,15.6,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 341,348,1,N,N,37.29814392,127.4390426,6,8,18.4,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 189-2,349,1,N,N,37.2994799970,127.4385202,4,6,12.4,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 191-5,350,1,N,N,37.30098175,127.4381339,4,8,15.2,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,증신로,,경기도 이천시 송정동 178-1,351,1,N,N,37.30178884,127.4382134,5,8,16.4,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설성로181번길,,경기도 이천시 설성면 장천리 119-3,352,1,N,N,37.1451002,127.5300423,3,4,14.8,Y,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설성로,,경기도 이천시 설성면 금당리 173-2,353,1,N,N,37.13341953,127.5191576,3,5,13.6,Y,N,N,,,Y,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설성로,,경기도 이천시 설성면 금당리 143-4,354,1,N,N,37.13435314,127.5211686,3,5,13.6,Y,N,N,,,Y,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설성로,,경기도 이천시 설성면 장천리 926-1,355,1,N,N,37.14391229,127.5287405,2,4,6.4,Y,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설성로,,경기도 이천시 설성면 장천리 119-3,356,1,N,N,37.1451002,127.5300423,3,6,13.8,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설성로,,경기도 이천시 설성면 자석리 산77-3,357,1,N,N,37.16730753,127.5471841,3,4,11,Y,N,N,,,Y,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설성로,,경기도 이천시 설성면 자석리 산77-3,358,1,N,N,37.16730753,127.5471841,3,4,11,Y,N,N,,,Y,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 진리동 374-4,360,1,N,N,37.26841421,127.4461561,7,8,22.6,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 진리동 430-1,361,1,Y,N,37.2733174,127.4533535,6,6,20.2,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 진리동 430-1,362,1,Y,N,37.2733174,127.4533535,5,4,17,Y,N,N,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 안흥동 172-1,363,1,Y,N,37.27630736,127.4587162,6,4,18.8,Y,N,N,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 안흥동 442-1,364,1,Y,N,37.27819929,127.4620652,5,8,16,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 안흥동 442-1,365,1,Y,N,37.27819929,127.4620652,5,6,16,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 안흥동 433,366,1,Y,N,37.27970274,127.4646829,4,6,13.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 안흥동 433,367,1,N,N,37.27970274,127.4646829,4,8,13.6,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,구만리로,,경기도 이천시 안흥동 433,368,1,Y,N,37.27970274,127.4646829,4,6,13.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 갈산동 751-1,369,1,N,N,37.28664954,127.4674051,2,5,7.2,Y,N,N,,,N,N,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 갈산동 472-1,370,1,N,N,37.28904729,127.4628358,4,6,12.8,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 증포동 93-6,371,1,N,Y,37.28910452,127.4595381,2,6,6.2,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 증포동 93-6,372,1,N,Y,37.28910452,127.4595381,2,3,6.2,Y,N,Y,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 증포동 93-6,373,1,N,Y,37.28910452,127.4595381,2,3,6.2,Y,N,Y,,,Y,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 증포동 93-6,374,1,N,N,37.28910452,127.4595381,2,6,9.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 증포동 93-6,375,1,N,N,37.28910452,127.4595381,4,6,12.4,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,갈산로,,경기도 이천시 증포동 산65-5,376,1,N,N,37.28920287,127.4565387,4,6,14,Y,N,N,,,N,Y,N,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,대장로,,경기도 이천시 대포동 768-5,377,1,N,N,37.21427856,127.4514034,2,4,6.8,Y,N,N,,,Y,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 511,378,1,Y,N,37.27730881,127.4370413,3,6,10,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 511,379,1,N,N,37.27730881,127.4370413,3,6,9.8,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 27,380,1,N,N,37.27920966,127.4375734,2,8,10.6,Y,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 27,381,1,N,N,37.27920966,127.4375734,2,6,10.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 27,382,1,N,N,37.27920966,127.4375734,2,6,11,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 27,383,1,N,N,37.27920966,127.4375734,2,4,9,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 28,384,1,N,N,37.2820417,127.4378491,2,6,12.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 28,385,1,N,N,37.2820417,127.4378491,2,4,12.6,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 28,386,1,N,N,37.2820417,127.4378491,2,4,11,Y,N,Y,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 28,387,1,N,N,37.2820417,127.4378491,2,4,11,Y,N,Y,,,Y,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 관고동 28,388,1,N,N,37.2820417,127.4378491,2,6,7.4,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 창전동 479,389,1,N,N,37.28463415,127.4439125,2,6,7.4,N,N,N,,,N,Y,N,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 창전동 산9-32,390,1,N,N,37.28631335,127.4394497,2,4,8.4,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 창전동 산9-32,391,1,N,N,37.28631335,127.4394497,2,4,9,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 창전동 산8-13,392,1,N,N,37.28602131,127.4433488,2,4,9,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 창전동 298-135,393,1,N,N,37.28625562,127.4440479,2,4,9,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 창전동 산8-14,394,1,N,N,37.2862536,127.4453005,2,4,9,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,설봉로,,경기도 이천시 창전동 476,395,1,N,N,37.28611557,127.4392286,2,2.5,11,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서희로,,경기도 이천시 중리동 478,396,1,Y,N,37.27643134,127.4416012,3,6,10.6,Y,N,N,,,N,Y,Y,Y,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서희로,,경기도 이천시 중리동 478,397,1,N,N,37.27643134,127.4416012,2,8,8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서희로,,경기도 이천시 중리동 236,398,1,N,N,37.27757901,127.441596,2,6,7,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서희로,,경기도 이천시 중리동 236,399,1,N,N,37.27757901,127.441596,2,6,11.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
경기도,이천시,서희로,,경기도 이천시 중리동 236,400,1,N,N,37.27757901,127.441596,2,6,11.8,N,N,N,,,N,Y,Y,N,경기도 이천시청,031-644-2443,2025-02-25
